no,image,situs,poktan,desa,bast,total,tanggal,ongkir
851,1309/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105792/empty,Ola Kisat,Sukatendel,4425000,4965000,13-11-2023,540000
852,1310/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105794/empty,Juma Saburak,Sukatendel,4425000,4965000,13-11-2023,540000
853,1311/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105795/empty,Erkaliaga,Sukatendel,4425000,4965000,13-11-2023,540000
854,1312/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105796/empty,Pandaken,Sukatendel,4425000,4965000,13-11-2023,540000
855,1313/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105797/empty,Sada Nioga,Sukatendel,4425000,4965000,13-11-2023,540000
856,1314/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105798/empty,Lau Bentayan,Sukatendel,4425000,4965000,13-11-2023,540000
857,1315/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105799/empty,Jalontih,Sukatendel,4425000,4965000,13-11-2023,540000
858,1316/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105801/empty,Arih Ersada,Sukatendel,4425000,4965000,13-11-2023,540000
859,1317/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105802/empty,Sikuning - Kuningan,Sukatendel,4425000,4965000,13-11-2023,540000
860,1318/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105803/empty,Juma Kenjahe I,Jandimeriah,4425000,4965000,13-11-2023,540000
861,1319/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105804/empty,Juma Gerat Mbergo,Jandimeriah,4425000,4965000,13-11-2023,540000
862,1320/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105805/empty,Juma Buah,Jandimeriah,4425000,4965000,13-11-2023,540000
863,1321/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105807/empty,Juma Bangun Mulia II,Jandimeriah,4425000,4965000,13-11-2023,540000
864,1322/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105808/empty,Juma Cingkam,Jandimeriah,4425000,4965000,13-11-2023,540000
865,1323/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105809/empty,Juma Kenjahe III,Jandimeriah,4425000,4965000,13-11-2023,540000
866,1324/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105810/empty,Juma Kenjahe II,Jandimeriah,4425000,4965000,13-11-2023,540000
867,1325/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105811/empty,Juma Mbetong,Jandimeriah,4425000,4965000,13-11-2023,540000
868,1326/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105812/empty,Bangun Mulia I,Jandimeriah,4425000,4965000,13-11-2023,540000
869,1327/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105814/empty,Juma Kenjahe IV,Jandimeriah,4425000,4965000,13-11-2023,540000
870,1328/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105815/empty,Terong Peren I,Jandimeriah,4425000,4965000,13-11-2023,540000
871,1329/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105816/empty,Terong Peren II,Jandimeriah,4425000,4965000,13-11-2023,540000
872,1330/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105817/empty,Bangun Mulia III,Jandimeriah,4425000,4965000,13-11-2023,540000
873,1331/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105818/empty,Sapolentik,Tiganderket,2950000,3310000,13-11-2023,360000
874,1332/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105819/empty,Lau Mangkok,Tiganderket,2950000,3310000,13-11-2023,360000
875,1333/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105821/empty,Juma Mbelang,Tiganderket,2950000,3310000,13-11-2023,360000
876,1334/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105822/empty,Juma Kepoh,Tiganderket,2950000,3310000,13-11-2023,360000
877,1335/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105823/empty,Lau Tambak Saribu,Tiganderket,2950000,3310000,13-11-2023,360000
878,1336/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105824/empty,Juma Ciger,Tiganderket,2950000,3310000,13-11-2023,360000
879,1337/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105825/empty,Juma Nangka,Tiganderket,2950000,3310000,13-11-2023,360000
880,1338/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105827/empty,Buah Periran,Tiganderket,2950000,3310000,13-11-2023,360000
881,1339/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105828/empty,Lau Banban,Tiganderket,2950000,3310000,13-11-2023,360000
882,1340/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105829/empty,Juma Kenjulu,Tiganderket,2950000,3310000,13-11-2023,360000
883,1341/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105830/empty,Juma Semebok,Tiganderket,2950000,3310000,13-11-2023,360000
884,1342/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105831/empty,Lau Tengguli,Tiganderket,2950000,3310000,13-11-2023,360000
885,1343/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105833/empty,Lau Jering,Narigunung I,7375000,8275000,13-11-2023,900000
886,1344/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105834/empty,Juma Pasar,Narigunung I,7080000,7944000,13-11-2023,864000
887,1345/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105835/empty,Dalan Tengah,Narigunung I,7670000,8606000,13-11-2023,936000
888,1346/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105836/empty,Lau Kormak,Narigunung I,8260000,9268000,13-11-2023,1008000
889,1347/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105837/empty,Durin Sirulo,Narigunung I,8260000,9268000,13-11-2023,1008000
890,1348/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105839/empty,Uruk Pelangkah,Narigunung I,7080000,7944000,13-11-2023,864000
891,1349/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105840/empty,Tanji Gugung,Penampen,3835000,4303000,13-11-2023,468000
892,1350/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105841/empty,Uruk Meganjang,Penampen,3835000,4303000,13-11-2023,468000
893,1351/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105842/empty,Lau Jering,Penampen,3835000,4303000,13-11-2023,468000
894,1352/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105843/empty,Uruk Berteng,Penampen,3835000,4303000,13-11-2023,468000
895,1353/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105845/empty,Juma Kenjulu,Penampen,3835000,4303000,13-11-2023,468000
896,1354/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105846/empty,Sari Lumut,Penampen,3835000,4303000,13-11-2023,468000
897,1355/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105847/empty,Uruk Gedang,Penampen,3835000,4303000,13-11-2023,468000
898,1356/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105848/empty,Romance,Penampen,3835000,4303000,13-11-2023,468000
899,1357/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105849/empty,Ola Kisat,Gunung Merlawan,5015000,5627000,13-11-2023,612000
900,1358/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105851/empty,Arih Ersada,Gunung Merlawan,5015000,5627000,13-11-2023,612000
901,1359/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105852/empty,Eka Deba,Gunung Merlawan,5015000,5627000,13-11-2023,612000
902,1360/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105853/empty,Juma Uruk Mbelin,Kutakepar,5605000,6289000,13-11-2023,684000
903,1361/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105854/empty,Juma Pusong-Pusong,Kutakepar,5605000,6289000,13-11-2023,684000
904,1362/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105855/empty,Juma Urok,Kutagaluh,3540000,3972000,13-11-2023,432000
905,1363/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105856/empty,Juma Talin Kuta,Kutagaluh,2950000,3310000,13-11-2023,360000
906,1364/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105858/empty,Juma Suka Ribu,Kutagaluh,2950000,3310000,13-11-2023,360000
907,1365/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105859/empty,Juma Tambak,Kutagaluh,2950000,3310000,13-11-2023,360000
908,1366/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105860/empty,Juma Ciger,Kutagaluh,2950000,3310000,13-11-2023,360000
909,1367/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105861/empty,Juma Lepar,Kutagaluh,2950000,3310000,13-11-2023,360000
910,1368/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105862/empty,Juma Kenjulu,Kutagaluh,3540000,3972000,13-11-2023,432000
911,1369/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105863/empty,Lau Dalih Simalem,Kutagaluh,3540000,3972000,13-11-2023,432000
912,1370/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105864/empty,Juma Sempinor,Kutagaluh,2950000,3310000,13-11-2023,360000
913,1371/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105865/empty,Juma Baluren Gedang,Kutagaluh,2950000,3310000,13-11-2023,360000
914,1372/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105867/empty,Juma Rakit,Kutagaluh,3245000,3641000,13-11-2023,396000
915,1373/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105868/empty,Juma Lau Paya,Temburun,4425000,4965000,13-11-2023,540000
916,1374/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105869/empty,Juma Batu,Temburun,4425000,4965000,13-11-2023,540000
917,1375/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105870/empty,Juma Gugung,Temburun,4425000,4965000,13-11-2023,540000
918,1376/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105871/empty,Juma Njulu,Temburun,4425000,4965000,13-11-2023,540000
919,1377/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105872/empty,Juma Berneh,Susuk,3540000,3972000,13-11-2023,432000
920,1378/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105874/empty,Polaraya,Susuk,4425000,4965000,13-11-2023,540000
921,1379/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105875/empty,Juma Baluren,Susuk,2950000,3310000,13-11-2023,360000
922,1380/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105876/empty,Juma Batu,Susuk,2360000,2648000,13-11-2023,288000
923,1381/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105877/empty,Juma Tangga,Susuk,2950000,3310000,13-11-2023,360000
924,1382/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105878/empty,Singkut Nihan,Susuk,4425000,4965000,13-11-2023,540000
925,1383/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105880/empty,Deleng Susuk,Susuk,2950000,3310000,13-11-2023,360000
926,1384/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105881/empty,Juma Garut,Susuk,4425000,4965000,13-11-2023,540000
927,1385/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105882/empty,Juma Tampe,Susuk,2655000,2979000,13-11-2023,324000
928,1386/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105883/empty,Rambah Tampu,Susuk,2655000,2979000,13-11-2023,324000
929,1387/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105884/empty,Juma Sekendit,Susuk,2655000,2979000,13-11-2023,324000
930,1388/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105885/empty,Juma Bencirum,Susuk,2950000,3310000,13-11-2023,360000
931,1389/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105886/empty,Telong Ketik,Susuk,4425000,4965000,13-11-2023,540000
932,1390/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105888/empty,Juma Biru,Susuk,2065000,2317000,13-11-2023,252000
933,1391/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105889/empty,Pola Cimbang,Kutambaru,4425000,4965000,13-11-2023,540000
934,1392/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105890/empty,Jalungga,Kutambaru,4425000,4965000,13-11-2023,540000
935,1393/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105891/empty,Burun Tua,Kutambaru,4425000,4965000,13-11-2023,540000
936,1394/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105892/empty,Batu Keliat,Kutambaru,4425000,4965000,13-11-2023,540000
937,1395/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105893/empty,Lige - Lige,Kutambaru,4425000,4965000,13-11-2023,540000
938,1396/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105894/empty,Jaya Lestari,Kutambaru,4425000,4965000,13-11-2023,540000
939,1397/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105896/empty,Sireme,Kutambaru,4425000,4965000,13-11-2023,540000
940,1398/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105897/empty,Lau Mangkok,Kutambaru,4425000,4965000,13-11-2023,540000
941,1399/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105898/empty,Juma Tagan Telu,Mardingding,2950000,3310000,13-11-2023,360000
942,1400/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105899/empty,Juma Mbergang,Mardingding,2950000,3310000,13-11-2023,360000
943,1401/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105900/empty,Juma Selendi,Mardingding,2950000,3310000,13-11-2023,360000
944,1402/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105901/empty,Juma Pulo,Mardingding,2950000,3310000,13-11-2023,360000
945,1403/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105903/empty,Tanah  Gara,Mardingding,2950000,3310000,13-11-2023,360000
946,1404/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105904/empty,Juma Bakerah Mbelin,Mardingding,2950000,3310000,13-11-2023,360000
947,1405/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105905/empty,Juma Suki,Mardingding,2950000,3310000,13-11-2023,360000
948,1406/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105906/empty,Kalimpon,Mardingding,2950000,3310000,13-11-2023,360000
949,1407/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105907/empty,Juma Uruk,Mardingding,2950000,3310000,13-11-2023,360000
950,1408/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105908/empty,Juma Pusong-pusong,Mardingding,2950000,3310000,13-11-2023,360000
951,1409/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105909/empty,Juma Buah,Mardingding,2950000,3310000,13-11-2023,360000
952,1410/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105911/empty,Moria IV,Beganding,2950000,3310000,09-11-2023,360000
953,1411/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105912/empty,Juma Kenjahe,Beganding,3540000,3972000,09-11-2023,432000
954,1412/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105913/empty,Lau Tuba,Beganding,2950000,3310000,09-11-2023,360000
955,1413/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105914/empty,Juma Melas,Beganding,2950000,3310000,09-11-2023,360000
956,1414/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105915/empty,Juma Louning,Beganding,2950000,3310000,09-11-2023,360000
957,1415/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105916/empty,Juma Sepang,Beganding,3540000,3972000,09-11-2023,432000
958,1416/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105917/empty,Juma Uruk Puntung,Beganding,3540000,3972000,09-11-2023,432000
959,1417/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105919/empty,Juma Reba,Beganding,2950000,3310000,09-11-2023,360000
960,1418/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105920/empty,Aisyah,Beganding,2950000,3310000,09-11-2023,360000
961,1419/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105921/empty,Juma Sepandak,Beganding,3540000,3972000,09-11-2023,432000
962,1420/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105922/empty,Juma Lau Buluh,Beganding,4425000,4965000,09-11-2023,540000
963,1421/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105923/empty,Juma Simalem II,Beganding,2950000,3310000,09-11-2023,360000
964,1422/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105924/empty,Biak Rawan,Beganding,2950000,3310000,09-11-2023,360000
965,1423/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105925/empty,Juma Rumah Nangka,Beganding,3540000,3972000,09-11-2023,432000
966,1424/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105926/empty,Uruk Perlamben,Beganding,4425000,4965000,09-11-2023,540000
967,1425/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105928/empty,Juma Lepar,Beganding,2950000,3310000,09-11-2023,360000
968,1426/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105929/empty,Arih Ersada,Beganding,2950000,3310000,09-11-2023,360000
969,1427/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105930/empty,Juma Persoten,Nangbelawan,2950000,3310000,09-11-2023,360000
970,1428/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105931/empty,Juma Jalang,Nangbelawan,2950000,3310000,09-11-2023,360000
971,1429/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105932/empty,Juma Namo raya,Nangbelawan,2950000,3310000,09-11-2023,360000
972,1430/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105934/empty,Juma simuk-muk,Nangbelawan,2950000,3310000,09-11-2023,360000
973,1431/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105935/empty,Juma Buah Sinuan,Nangbelawan,2950000,3310000,09-11-2023,360000
974,1432/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105936/empty,Juma Rakit,Nangbelawan,2950000,3310000,09-11-2023,360000
975,1433/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/105937/empty,Juma Lepar I,Nangbelawan,2950000,3310000,09-11-2023,360000
976,1434/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/113997/empty,Sementara,Nangbelawan,2950000,3310000,09-11-2023,360000
977,1435/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/113998/empty,Juma Lepar,Nangbelawan,2950000,3310000,09-11-2023,360000
978,1436/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/113999/empty,Juma Kesumpat,Nangbelawan,2950000,3310000,09-11-2023,360000
979,1437/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114000/empty,Arih Ersada,Sirumbia,4425000,4965000,09-11-2023,540000
980,1438/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114001/empty,Juma Tampe,Sirumbia,4130000,4634000,09-11-2023,504000
981,1439/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114002/empty,Simulih Karaben,Sirumbia,4130000,4634000,09-11-2023,504000
982,1440/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114003/empty,Juma Kenjulu I,Sirumbia,4425000,4965000,09-11-2023,540000
983,1441/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114004/empty,Juma Kenjulu II,Sirumbia,3540000,3972000,09-11-2023,432000
984,1442/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114005/empty,Juma Lau Gerat,Sirumbia,2950000,3310000,09-11-2023,360000
985,1443/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114006/empty,Juma Serasi,Sirumbia,3540000,3972000,09-11-2023,432000
986,1444/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114007/empty,Juma Sekula,Sirumbia,3540000,3972000,09-11-2023,432000
987,1445/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114008/empty,Juma Lau Bengkuang,Sirumbia,4425000,4965000,09-11-2023,540000
988,1446/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114009/empty,Juma Berneh,Lau Simomo,5900000,6620000,09-11-2023,720000
989,1447/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114010/empty,Juma Kenjahe,Lau Simomo,5900000,6620000,09-11-2023,720000
990,1448/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114011/empty,Juma Kampung Baru,Lau Simomo,5900000,6620000,09-11-2023,720000
991,1449/BAM-P/PSP/BAST-KARO/16/X/23,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/114012/empty,Juma Uruk,Lau Simomo,5900000,6620000,09-11-2023,720000
