no,no_bam,situs,poktan,desa
459,459/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105325/empty,Lau Bungke,Nageri
460,460/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105326/empty,Buah Tubung,Nageri
461,461/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105327/empty,Tani Jaya,Nageri
462,462/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105331/empty,Kendit Nangka,Nageri
463,463/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105332/empty,Pator,Kutagugung
464,464/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105333/empty,Juma Rimba,Kutagugung
465,465/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105334/empty,Arih Ersada,Kutagugung
466,466/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105335/empty,Jamanik,Kutagugung
467,467/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105337/empty,Picak-picak,Kutagugung
468,468/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105338/empty,Kersik,Kutagugung
469,469/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105339/empty,Rimo Kayu,Kutagugung
470,470/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105340/empty,Wanita Kreatif,Kutagugung
471,471/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105341/empty,Taneh Mate,Sukababo
472,472/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105342/empty,Paya Montan,Batu Mamak
473,473/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105343/empty,Biak Nampe,Batu Mamak
474,474/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105345/empty,Kenjahe Kasumpat,Batu Mamak
475,475/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105346/empty,Uruk Kenjulu,Batu Mamak
476,476/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105347/empty,Putri Srikandi,Batu Mamak
477,477/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105348/empty,Uruk Gumbelen,Batu Mamak
478,478/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105349/empty,Juma Kenjahe,Jandi
479,479/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105350/empty,Sabah Kenjulu,Jandi
480,480/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105351/empty,Pulu Balang,Jandi
481,481/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105353/empty,Sabah Kendit,Jandi
482,482/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105354/empty,Sabah Gugung,Jandi
483,483/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105356/empty,Sembergo,Juhar Tarigan
484,484/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105357/empty,Paya Ondan,Juhar Perangin-angin
485,485/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105358/empty,Dalu Dalu,Juhar Perangin-angin
486,486/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105359/empty,Galumpang,Juhar Perangin-angin
487,487/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105360/empty,Pancur Liang,Juhar Perangin-angin
488,488/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105362/empty,Ondan,Juhar Perangin-angin
489,489/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105363/empty,Dalu-Dalu Jahe,Juhar Perangin-angin
490,490/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105364/empty,Rambemelas,Gunung Juhar
491,491/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105365/empty,Cucupak,Juhar Ginting
492,492/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105366/empty,Merga Silima,Juhar Ginting
493,493/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105368/empty,Torbis,Juhar Ginting
494,494/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105369/empty,Kenangan,Juhar Ginting
495,495/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105371/empty,Uruk Berteng,Juhar Ginting
496,496/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105372/empty,Arih ersada,Juhar Ginting
497,497/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105373/empty,Cepen,Juhar Ginting
498,498/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105374/empty,Karang Kuda,Juhar Ginting
499,499/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105375/empty,Tanjong,Juhar Ginting Sadanioga
500,500/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105376/empty,Mbuah Page,Juhar Ginting Sadanioga
501,501/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105378/empty,Ondan,Juhar Ginting Sadanioga
502,502/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105380/empty,Gelora Tani,Kutambelin
503,503/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105381/empty,Sejahtera Tani,Kutambelin
504,504/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105382/empty,Tiga Serangkai,Kutambelin
505,505/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105383/empty,Gelora Tani II,Kutambelin
506,506/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105384/empty,Jaya Tani,Kutambelin
507,507/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105386/empty,Bersama,Lau Lingga
508,508/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105387/empty,Harapan tani,Buluh Pancur
509,509/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105389/empty,Marikena,Lau Kidupen
510,510/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105390/empty,Arih Ersada,Naga
511,511/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105391/empty,Lau Daling,Namosuro
512,512/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105392/empty,Merga Silima,Namosuro
513,513/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105394/empty,Namo Lembu,Pasar Baru
514,514/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105395/empty,Sabah Dekel,Pasar Baru
515,515/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105396/empty,Urar Nijaba,Mbetong
516,516/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105397/empty,Kendit,Mbetong
517,517/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105398/empty,Lengo Parik Bengkala,Mbetong
518,518/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105400/empty,Tenggiring,Mbetong
519,519/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105401/empty,Engkuang Erduri,Mbetong
520,520/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105403/empty,Kenderan,Mbetong
521,521/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105404/empty,Terneh,Mbetong
522,522/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105405/empty,Pandan Jaya,Mbetong
523,523/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105406/empty,Lau Simalem,Bekilang
524,524/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105407/empty,Kerangen Pinang,Bekilang
525,525/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105409/empty,Bunga Benih,Serdang
526,526/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105410/empty,Juma Julun,Serdang
527,527/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105411/empty,Kembang Tani,Serdang
528,528/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105413/empty,Juma Jahen,Serdang
529,529/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105414/empty,Ersada Arih,Serdang
530,530/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105415/empty,Bunga Sapa,Serdang
531,531/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105416/empty,Bunga Ncole,Serdang
532,532/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105418/empty,Rudang Mayang,Serdang
533,533/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105419/empty,Sabah Tineka,Serdang
534,534/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105420/empty,Sukamaju,Serdang
535,535/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105422/empty,Makmur Sejahtera,Penampen
536,536/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105423/empty,Bunga Mawar,Penampen
537,537/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105425/empty,Cinta Kasih,Penampen
538,538/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105426/empty,Juma Julun,Penampen
539,539/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105427/empty,Bunga Rampai,Penampen
540,540/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105428/empty,Bunga Teratai,Penampen
541,541/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105429/empty,Sekolah Lapang,Penampen
542,542/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105431/empty,Juma Jahen,Penampen
543,543/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105432/empty,Sepinggan,Paribun
544,544/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105433/empty,Juma Barung,Paribun
545,545/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105434/empty,Juma Bendera,Paribun
546,546/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105436/empty,Juma Becid,Paribun
547,547/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105437/empty,Ulih Latih,Persadanta
548,548/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105439/empty,Juma Sambelang,Persadanta
549,549/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105440/empty,Bunga Teratai,Persadanta
550,550/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105441/empty,Bunga Ncole,Persadanta
551,551/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105442/empty,Bunga Ncole,Talimbaru
552,552/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105443/empty,Bunga Ester,Talimbaru
553,553/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105444/empty,Bunga Ros,Talimbaru
554,554/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105446/empty,Bunga Mawar,Talimbaru
555,555/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105448/empty,Bunga Dawa,Talimbaru
556,556/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105449/empty,Bunga Sapa,Talimbaru
557,557/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105450/empty,Bunga Anggrek,Talimbaru
558,558/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105451/empty,Bunga Melati,Talimbaru
559,559/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105452/empty,Bunga Rampe,Talimbaru
560,560/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105453/empty,Bunga Sedap Malam,Talimbaru
561,561/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105454/empty,Bunga Matahari,Talimbaru
562,562/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105455/empty,Bersama,Sinaman
563,563/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105456/empty,Juma Gerat,Sinaman
564,564/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105457/empty,Sukses Merga Silima,Sinaman
565,565/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105460/empty,Agro Aronta,Sinaman
566,566/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105461/empty,Berdikari,Sinaman
567,567/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105462/empty,Usur-Usur,Sinaman
568,568/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105463/empty,Guaninta,Sinaman
569,569/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105465/empty,Juma Lau Semil,Sinaman
570,570/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105466/empty,Mbuah Page,Sinaman
571,571/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105468/empty,Cinta Karya,Sinaman
572,572/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105469/empty,Kasih Murni,Sinaman
573,573/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105471/empty,Juma Pergendangen,Sarimanis
574,574/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105472/empty,Juma Lepar,Sarimanis
575,575/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105473/empty,Juma Sue Arih Ersada,Sarimanis
576,576/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105474/empty,Juma Galuh,Sarimanis
577,577/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105475/empty,Juma Reba Tengah,Sarimanis
578,578/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105476/empty,Juma Piar -Piar,Sarimanis
579,579/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105478/empty,Juma Uruk - Uruk,Sarimanis
580,580/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105480/empty,Tunas Muda,Barusjahe
581,581/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105481/empty,Beraspinto,Barusjahe
582,582/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105482/empty,Juma Berneh,Barusjahe
583,583/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105483/empty,Persimbun,Barusjahe
584,584/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105484/empty,Bunga Jadi Buah,Barusjahe
585,585/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105486/empty,Rumah Julun,Barusjahe
586,586/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105488/empty,Aronta,Barusjahe
587,587/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105489/empty,Kesain Munte,Barusjahe
588,588/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105490/empty,Makmur Tani,Sukajulu
589,589/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105491/empty,Gunanta Ras,Sukajulu
590,590/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105492/empty,Jumatambak,Rumamis
591,591/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105493/empty,Mbuahpage,Rumamis
592,592/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105495/empty,Tani Jaya,Rumamis
593,593/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105496/empty,Kopimalem,Rumamis
594,594/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105497/empty,Suearih,Rumamis
595,595/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105498/empty,Bunga Mawar,Rumamis
596,596/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105499/empty,Heber Tani,Rumamis
597,597/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105500/empty,Maju Jaya,Rumamis
598,598/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105501/empty,Malemta Ras,Rumamis
599,599/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105503/empty,Super Tani,Rumamis
600,600/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105504/empty,Sadapengejapen,Rumamis
601,601/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105505/empty,Malem Ate,Rumamis
602,602/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105507/empty,Ola Kisat,Rumamis
603,603/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105508/empty,Kita Tani,Rumamis
604,604/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105509/empty,La Tersia,Rumamis
605,605/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105510/empty,Jumata Rimo,Rumamis
606,606/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105512/empty,Palmae,Rumamis
607,607/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105513/empty,Maju Bersama,Rumamis
608,608/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105514/empty,Sangap Encari,Semangat
609,609/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105515/empty,Sangapta Ras,Semangat
610,610/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105516/empty,Enerjik Jeruk,Semangat
611,611/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105518/empty,Juma Jahen,Semangat
612,612/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105519/empty,Mekar Sari,Semangat
613,613/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105520/empty,Juma Julun,Semangat
614,614/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105521/empty,Juma Galuh,Semangat
615,615/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105522/empty,Bunga Ndawa,Semangat
616,616/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105523/empty,Sada Arih,Semangat
617,617/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105525/empty,Hebron,Semangat
618,618/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105527/empty,Arih Ersada,Semangat
619,619/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105528/empty,Ulih Latih,Semangat
620,620/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105529/empty,Meriah Tani,Sikab
621,621/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105530/empty,Makmur Tani,Sikab
622,622/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105531/empty,Palmae Jaya 1,Sukanalu
623,623/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105533/empty,Anugrah,Sukanalu
624,624/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105534/empty,Rumah Mecu 1,Sukanalu
625,625/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105535/empty,Juma Tusam,Sukanalu
626,626/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105536/empty,Tani Sejahtra,Sukanalu
627,627/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105538/empty,Sue Arih,Sukanalu
628,628/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105539/empty,Rumah Ukir,Sukanalu
629,629/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105540/empty,Mamre Mufakat,Sukanalu
630,630/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105541/empty,Semayang,Sukanalu
631,631/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105542/empty,Penggel Besi II,Sukanalu
632,632/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105543/empty,Juma Mbulagen,Lau Buluh
633,633/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105545/empty,Ronding,Lau Buluh
634,634/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105546/empty,Lau Paku,Lau Buluh
635,635/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105547/empty,Liang Ndahar,Lau Buluh
636,636/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105548/empty,Lau Ngalam,Lau Buluh
637,637/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105549/empty,Lau Moning,Lau Buluh
638,638/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105550/empty,Kenjahe,Lau Buluh
639,639/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105552/empty,Liang Kejaren,Lau Buluh
640,640/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105553/empty,Lau Kesumpat,Lau Buluh
641,641/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105554/empty,Juma Biru,Lau Buluh
642,642/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105555/empty,Buluh Laga,Lau Buluh
643,643/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105556/empty,Deleng,Lau Buluh
644,644/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105557/empty,Kenjulu,Lau Buluh
645,645/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105559/empty,Juma Deher,Mburidi
646,646/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105560/empty,Juma Lau Tamale,Mburidi
647,647/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105561/empty,Juma Mbal-Mbal,Mburidi
648,648/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105562/empty,Juma Ruam,Mburidi
649,649/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105563/empty,Juma Tepas,Mburidi
650,650/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105564/empty,Juma Pengasen,Mburidi
651,651/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105565/empty,Pola Singa,Siabang-abang
652,652/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105567/empty,Juma Lepar,Siabang-abang
653,653/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105568/empty,Buluh Duri,Siabang-abang
654,654/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105569/empty,Tinjo,Siabang-abang
655,655/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105570/empty,Tergayu,Siabang-abang
656,656/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105571/empty,Lau Kerapat,Siabang-abang
657,657/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105572/empty,Lau Gasing,Jinabun
658,658/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105573/empty,Lau Bandar,Jinabun
659,659/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105574/empty,Semborat,Jinabun
660,660/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105576/empty,Embang Perira,Jinabun
661,661/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105577/empty,Pagar Besi,Jinabun
662,662/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105578/empty,Baluren,Jinabun
663,663/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105579/empty,Long-Long,Negeri Jahe
664,664/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105580/empty,Paya Mbentar,Negeri Jahe
665,665/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105581/empty,Sapo Ijuk,Negeri Jahe
666,666/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105582/empty,Urok Pacinta,Negeri Jahe
667,667/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105583/empty,Urok Kambing,Negeri Jahe
668,668/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105585/empty,Rambah Mbelang,Liang Merdeka
669,669/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105586/empty,Belimbingen,Liang Merdeka
670,670/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105587/empty,Tukilen,Liang Merdeka
671,671/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105588/empty,Batu Merdang,Rih Tengah
672,672/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105589/empty,Kepar,Rih Tengah
673,673/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105590/empty,Lau Timah,Rih Tengah
674,674/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105591/empty,Lau Tarutung,Rih Tengah
675,675/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105593/empty,Jagung Satu,Ujung Deleng
676,676/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105594/empty,Jagung Dua,Ujung Deleng
677,677/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105595/empty,Jagung Tiga,Ujung Deleng
678,678/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105596/empty,Jagung Empat,Ujung Deleng
679,679/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105597/empty,Jagung Lima,Ujung Deleng
680,680/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105598/empty,Jagung Enam,Ujung Deleng
681,681/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105600/empty,Jagung Tujuh,Ujung Deleng
682,682/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105601/empty,Jagung Delapan,Ujung Deleng
683,683/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105602/empty,Sangap Encari,Tanjung Merahe
684,684/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105603/empty,Sada Perarih,Tanjung Merahe
685,685/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105604/empty,Arih Ersada,Tanjung Merahe
686,686/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105605/empty,Jaya Ras,Tanjung Merahe
687,687/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105606/empty,Jumpa Rejeki,Tanjung Merahe
688,688/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105607/empty,Juma Diher,Kutabuluh Gugung
689,689/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105609/empty,Juma Kenjahe,Kutabuluh Gugung
690,690/bam/poligon,https://mpo.psp.pertanian.go.id/v.5/pelaporan/105610/empty,Juma Genting,Kutabuluh Gugung
