no,no_bam,situs,poktan,desa,bast
831,831/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90369/empty,Bersama,Sidapdap Simanosor,7375000
832,832/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90370/empty,Dos Ni Tahi,Simangambat,7375000
833,833/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90371/empty,Setia Jaya,Simangambat,5900000
834,834/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90372/empty,Serasi,Simangambat,6490000
835,835/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90373/empty,Serasi II,Simangambat,7375000
836,836/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90374/empty,Serasi I,Simangambat,7375000
837,837/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90375/empty,Subur Makmur,Simangambat,7375000
838,838/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90376/empty,Jaya Tani,Simangambat,5900000
839,839/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90377/empty,Paborgo,Ulu Mamis Situnggaling,5900000
840,840/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90378/empty,Sabar Mulana,Gorahut,4425000
841,841/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90379/empty,Mardomu Roha,Gorahut,3245000
842,842/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90380/empty,Satahi,Gorahut,4720000
843,843/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90381/empty,Parujung Jadi,Sihulambu,3245000
844,844/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90382/empty,Maju Jaya,Sihulambu,2950000
845,845/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90383/empty,Martabe,Sihulambu,2950000
846,846/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90384/empty,Jaya,Tolang,3835000
847,847/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90385/empty,Remaja Maju Jaya,Tolang,3245000
848,848/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90386/empty,Makmur Jaya,Huta baru,4425000
849,849/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90387/empty,Bersama,Huta baru,5015000
850,850/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90388/empty,Ingin Maju II,Silangkitang,3245000
851,851/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90389/empty,Aek Sirare Domulana,Silangkitang,3540000
852,852/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90390/empty,Selayang Pandang,Silangkitang,3245000
853,853/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90391/empty,Satahi,Biru,4720000
854,854/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90392/empty,Suka Maju,Biru,4425000
855,855/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90393/empty,Bersatu,Biru,5605000
856,856/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90394/empty,Semangat Sejahtera,Biru,4720000
857,857/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90395/empty,Sepakat,Tapus Sipagabu,5015000
858,858/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90396/empty,Satahi,Tapus Sipagabu,5015000
859,859/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90397/empty,Maju Jaya,Tapus Godang,4130000
860,860/bam/poligon,https://mpo.psp.pertanian.go.id/v.5.1/pelaporan/90398/empty,Siborpa,Tapus Godang,3835000
